x,y,z
-176.97100000000,50.41000000000,41.3
-119.94300000000,34.41400000000,10
-152.91000000000,59.39100000000,78.6
-110.47700000000,43.64100000000,4.8
-151.30200000000,63.33100000000,16.9
162.90300000000,55.47400000000,56.3
126.53200000000,0.82500000000,52.6
-64.77300000000,19.25200000000,39.2
-120.67700000000,39.41700000000,4.8
33.56200000000,-46.94100000000,10
29.17300000000,39.11500000000,2.5
-119.92600000000,34.41300000000,8
-150.56600000000,61.88300000000,66.6
62.62900000000,28.15800000000,10
-112.32400000000,41.84800000000,1.2
167.76800000000,-17.95200000000,10
-156.44400000000,57.65000000000,129.5
167.87800000000,-17.85900000000,9.8
-69.03800000000,-26.09000000000,120.1
71.00300000000,36.64200000000,204.1
-163.20300000000,54.87000000000,187.1
-85.81800000000,16.84900000000,10.4
102.19800000000,-5.01300000000,34.3
-89.03200000000,14.62200000000,10.8
139.22300000000,-2.87500000000,48.8
-4.71900000000,52.88300000000,10
-64.69800000000,19.30200000000,29.3
142.12400000000,40.20500000000,36.6
-82.50000000000,8.46300000000,22.5
122.43100000000,24.02000000000,26.4
130.40000000000,29.32000000000,40.8
-65.18500000000,18.99200000000,29.2
-112.32800000000,41.85100000000,2.5
-29.09500000000,0.96500000000,10.3
130.57100000000,-6.93800000000,105.4
-64.34900000000,19.67600000000,57.8
160.14800000000,52.26900000000,29
160.24600000000,51.91500000000,36.7
140.74500000000,34.17300000000,30
-157.02700000000,19.32100000000,17
-143.86100000000,67.12100000000,21.7
159.74000000000,53.49400000000,74.4
-120.23300000000,47.69600000000,6.7
129.77700000000,-6.93200000000,144.9
95.55300000000,2.58200000000,22.5
95.67500000000,2.69800000000,46.9
-111.79600000000,36.84900000000,6
-95.08400000000,17.41100000000,135.4
-156.47300000000,57.88800000000,138.6
-32.94700000000,-60.12100000000,10
129.95500000000,-2.95900000000,42.4
129.77700000000,-3.02700000000,27.2
153.34000000000,54.25500000000,639
-177.81800000000,-21.40000000000,405.9
-117.45100000000,37.27300000000,5.7
96.07100000000,4.88900000000,35
-64.51000000000,18.50000000000,69.5
178.71100000000,-36.33800000000,221.5
-68.81400000000,19.12300000000,165.5
-68.53400000000,19.42800000000,66.9
-120.57100000000,56.19800000000,5
-17.13500000000,43.80300000000,14.8
130.57000000000,-6.26100000000,130.9
179.93900000000,-31.67500000000,368.5
160.08400000000,52.25400000000,35
166.74200000000,-45.35100000000,3.2
41.66200000000,43.25200000000,4.8
-66.22200000000,18.34100000000,112.6
-65.06700000000,19.32300000000,10.1
-68.72300000000,-22.14000000000,119.9
158.48000000000,-8.86700000000,29.3
-66.74000000000,-23.68500000000,219
161.05000000000,52.35300000000,33.9
-173.21800000000,-15.22400000000,9.7
160.37600000000,52.12100000000,10.2
160.25700000000,52.22800000000,13.3
-121.95900000000,37.80300000000,18.9
23.60600000000,-53.33900000000,10
166.14500000000,-11.62700000000,68.4
-162.14400000000,53.22300000000,25.4
160.54000000000,52.40900000000,39.3
-67.18600000000,17.87900000000,5.5
161.40700000000,-10.65300000000,68.9
165.17000000000,-10.82100000000,65.8
144.13500000000,12.84300000000,123.9
152.48000000000,-3.60100000000,472.5
-135.81900000000,-54.22200000000,10
-64.89000000000,19.21100000000,10.5
-71.99400000000,-33.59900000000,14.2
-82.63800000000,9.41600000000,9.2
141.77000000000,39.15300000000,98.5
-70.14100000000,-24.56900000000,54.6
120.07700000000,-9.32600000000,75.5
130.28500000000,-6.51500000000,146.5
167.37300000000,54.54000000000,10
-96.59000000000,34.07500000000,6.7
-176.60200000000,-17.63200000000,10
-168.08300000000,52.41900000000,9
-173.92100000000,-15.16900000000,10
126.45800000000,0.88200000000,58.9
-71.46300000000,-36.07000000000,119.6
53.61600000000,15.24000000000,9.9
-67.89300000000,18.34300000000,116.5
-134.48600000000,55.57100000000,5
-135.00600000000,55.52100000000,16.1
53.89200000000,14.55300000000,10.3
130.40900000000,-6.06500000000,119.9
-91.96700000000,15.51400000000,179.7
-13.63200000000,-46.04900000000,10
-70.50600000000,47.38600000000,18
101.66400000000,-5.88100000000,29.8
-121.05100000000,40.19200000000,6.3
-153.48600000000,59.78000000000,128.3
107.43900000000,-9.33100000000,9.1
-66.67000000000,18.77700000000,51.9
-169.36900000000,52.69000000000,10
-171.68400000000,52.11400000000,19.6
126.88200000000,10.49200000000,35
-96.69600000000,17.12500000000,68.2
160.92400000000,51.90700000000,35
-176.96200000000,-23.35700000000,132.7
-67.56300000000,19.24600000000,45.3
5.17800000000,36.73600000000,10.05
83.63400000000,-42.68400000000,10
-119.89800000000,48.53000000000,9.8
-120.20400000000,36.06300000000,10.1
138.43700000000,-3.39900000000,75.9
176.06500000000,51.67600000000,20
153.12600000000,54.87800000000,600.7
115.86600000000,-1.96200000000,36.2
-66.41400000000,-22.41000000000,292.5
128.52600000000,-7.38000000000,155.7
100.15000000000,-1.87700000000,51.9
160.68000000000,52.04000000000,20.6
-65.10000000000,19.27100000000,41.4
-121.03900000000,40.19100000000,7.6
-99.74100000000,-36.06200000000,10
-121.06600000000,40.15700000000,5.5
-121.08200000000,40.14700000000,6.9
-99.84700000000,-36.03300000000,10.1
-121.06900000000,40.15900000000,7.9
-161.71400000000,55.50600000000,120.7
-121.09400000000,40.19800000000,6.2
-67.28900000000,19.05100000000,28.5
-121.09400000000,40.19700000000,6.3
67.31400000000,39.95600000000,18
-178.44700000000,51.59500000000,8.6
-65.01500000000,18.56000000000,11.5
168.76000000000,-21.27800000000,11.1
141.48100000000,-3.84900000000,81.8
125.37700000000,0.41300000000,69.5
-97.47500000000,35.44400000000,5
-116.83900000000,35.15800000000,1.8
-67.67700000000,19.06300000000,16
-121.04900000000,40.19200000000,11.5
153.43100000000,53.56000000000,536.7
125.19100000000,24.68300000000,33.1
-178.36100000000,51.91300000000,16.3
-117.94500000000,37.19300000000,9.1
-161.48100000000,54.47300000000,16.3
-121.08200000000,40.19900000000,2.4
-121.05100000000,40.17900000000,7.9
-117.24100000000,34.05400000000,15.7
-121.05000000000,40.18200000000,2.7
-112.25500000000,-13.47700000000,13.9
-174.92700000000,-23.62600000000,9.6
-121.08600000000,40.20500000000,4.3
110.63300000000,-11.06000000000,9.7
-122.47900000000,45.81300000000,9.1
178.88000000000,52.03200000000,82.7
-66.77400000000,19.06600000000,51.7
177.97600000000,-16.47700000000,35
-122.16700000000,48.56500000000,8.2
-155.50400000000,19.94500000000,36.9
-152.57200000000,59.63100000000,93
147.40900000000,-56.58600000000,10
-173.22000000000,-16.60300000000,10
-82.58000000000,4.80300000000,10
-178.60300000000,-17.96000000000,639.5
140.96700000000,35.00400000000,84.4
-129.61700000000,44.46600000000,10
127.91600000000,-7.51000000000,100
151.80600000000,-5.38600000000,59.1
-149.56300000000,66.27200000000,12.5
-175.21600000000,51.66200000000,25.5
-168.49000000000,53.00300000000,75.2
98.57000000000,0.55600000000,52.7
141.05700000000,36.45900000000,35.4
148.01400000000,44.45300000000,77.1
-129.63200000000,44.50500000000,10.9
173.46600000000,-19.44700000000,44
160.79000000000,52.23200000000,25.9
-73.36900000000,-14.57900000000,79.1
-171.75800000000,52.24400000000,13
-151.45400000000,60.14300000000,70.4
147.15600000000,-56.61400000000,13.7
-121.07200000000,40.17600000000,7.5
156.11800000000,49.44400000000,54.4
-121.05300000000,40.17300000000,8.1
141.08400000000,37.74200000000,67.8
-91.25800000000,13.98800000000,61.5
-177.90700000000,-18.92600000000,517.1
-69.54000000000,-16.74600000000,152.9
153.13300000000,54.62900000000,605.4
160.01300000000,52.49500000000,32.5
160.66600000000,52.14100000000,35
69.17100000000,40.91200000000,19.2
-76.34600000000,45.74100000000,14.6
-121.06800000000,40.19700000000,7.2
-69.25800000000,-30.51000000000,42.7
-121.09100000000,40.19500000000,9.3
-121.03300000000,40.17900000000,7.9
85.87400000000,42.60500000000,28.8
-121.05900000000,40.18800000000,4.8
-14.80900000000,-12.44400000000,7.3
-65.03600000000,19.06700000000,9
-141.00000000000,67.78600000000,21.9
-122.10200000000,46.74400000000,5.3
-102.04400000000,18.26200000000,109.8
152.44400000000,-5.39200000000,46.3
-121.04800000000,40.17800000000,9.8
151.44400000000,52.23500000000,624
153.50400000000,54.11300000000,625.4
-16.88900000000,0.07100000000,10
-121.05600000000,40.18600000000,8.3
-121.04100000000,40.17200000000,6.3
153.17200000000,54.52800000000,606.3
126.62300000000,5.69900000000,78.2
-121.05100000000,40.17500000000,4.6
126.62600000000,8.99200000000,10
126.66000000000,9.12600000000,10
-65.19000000000,19.09800000000,26.3
-121.04800000000,40.17800000000,3.1
-121.05800000000,40.18100000000,5.5
-65.19500000000,19.06600000000,29.9
127.16500000000,9.27100000000,10
-121.05600000000,40.18000000000,4.7
-121.05900000000,40.19300000000,4
-174.92200000000,-24.33500000000,10
-100.88600000000,32.97300000000,5
-69.11700000000,-26.22900000000,10.8
-69.15700000000,-26.24100000000,18.9
-121.07900000000,40.18600000000,5.9
-121.07000000000,40.17400000000,5.9
122.79900000000,0.60400000000,100.2
141.51600000000,37.70500000000,48
-121.03000000000,40.17800000000,7.3
53.52700000000,28.55600000000,18
-121.07200000000,40.18300000000,5.2
153.76300000000,53.57400000000,487.3
160.52100000000,52.16700000000,33.1
-121.10700000000,40.20100000000,7.2
153.58800000000,54.94900000000,602.2
-65.19600000000,19.05400000000,12.7
-121.07500000000,40.19300000000,4.9
-121.09600000000,40.20700000000,5.9
-121.07800000000,40.19900000000,1.3
-121.04900000000,40.18200000000,0
152.99500000000,53.02600000000,514.3
-65.19000000000,19.08200000000,14.2
-121.02800000000,40.17800000000,6.3
153.22100000000,54.89200000000,598.1
-92.71500000000,35.29800000000,5.7
-65.13800000000,19.00000000000,6.7
-78.10800000000,-1.65300000000,72.3
-121.02400000000,40.16600000000,10
-65.11800000000,19.06500000000,8.7
-65.16400000000,19.04400000000,54.2
133.77600000000,-4.62200000000,16.6
164.78100000000,-10.56500000000,10.1
-121.09100000000,40.19700000000,8.5
-65.17300000000,19.08400000000,34.7
-65.19000000000,19.06000000000,44.7
-65.16500000000,19.01900000000,47.5
-121.04000000000,40.17900000000,0.2
149.79300000000,45.29100000000,108
-121.04700000000,40.17300000000,7.8
-65.14800000000,18.93400000000,57.4
39.60500000000,-7.49700000000,14.6
-121.04700000000,40.17500000000,6.6
-65.17300000000,19.09400000000,18.2
-121.03900000000,40.18800000000,4.9
-121.06800000000,40.17100000000,7.9
-65.17600000000,19.08800000000,52.4
-121.09600000000,40.17800000000,7.6
135.56200000000,-1.64100000000,15.8
-163.26200000000,52.78200000000,35.5
-65.18300000000,19.05200000000,33.1
-121.10600000000,40.19900000000,6.6
-121.05500000000,40.16300000000,10.3
-121.06200000000,40.17900000000,6.1
-121.06100000000,40.22400000000,9.8
-121.06200000000,40.19600000000,11.1
-121.06300000000,40.18600000000,3.1
-121.06500000000,40.18800000000,4.4
-121.06000000000,40.19200000000,9.7
70.81600000000,36.50800000000,169.7
160.53700000000,52.28700000000,38.7
128.42300000000,3.22700000000,64.3
-161.61600000000,54.44900000000,17.2
179.71800000000,-25.47900000000,490.7
158.93900000000,-54.47800000000,10
-67.17400000000,17.87200000000,4.8
135.98300000000,-3.64300000000,38
69.64400000000,36.16600000000,114.1
151.90500000000,-5.23400000000,60.8
-65.51700000000,18.94800000000,12.9
53.58800000000,27.22100000000,18.1
139.32900000000,28.65400000000,458.7
-117.14200000000,40.41200000000,5.8
-115.28700000000,32.27000000000,5
-175.80400000000,-20.53000000000,130.8
-175.75900000000,-20.57800000000,150
-153.20000000000,59.61300000000,103.4
3.43700000000,36.39700000000,14.04
125.96200000000,6.85200000000,112.3
-169.68900000000,52.82900000000,2.5
-115.32900000000,32.28600000000,5
-168.41500000000,52.29800000000,5.3
124.58600000000,-9.90300000000,30.4
-115.32000000000,32.28900000000,5
-126.00500000000,40.39500000000,4.4
-112.72000000000,44.57000000000,10.4
-122.61500000000,38.60600000000,10.8
66.43400000000,-10.12700000000,10
-177.23200000000,-23.00900000000,173.7
-146.52500000000,61.20200000000,6.7
148.28800000000,-6.99900000000,92.8
-76.21000000000,4.20600000000,77
20.56400000000,38.65900000000,6.9
-92.25000000000,13.63800000000,15
-169.61500000000,52.79700000000,2
140.11900000000,12.51500000000,35
51.68600000000,28.38000000000,10.6
-153.35300000000,59.52700000000,116.5
-92.69100000000,35.28000000000,5.5
140.79500000000,39.18100000000,29.2
160.63000000000,52.48500000000,35
160.72300000000,52.58900000000,35
160.72700000000,52.49800000000,29
124.76500000000,2.30100000000,262.8
144.64200000000,12.77300000000,74.3
-65.06200000000,19.80900000000,25.1
-155.48600000000,19.03100000000,44.5
-64.32200000000,19.51200000000,35.2
-161.13200000000,55.07500000000,59.9
126.46600000000,9.04600000000,35
-116.38600000000,33.93400000000,3.1
-153.52300000000,60.28700000000,179.2
-155.21100000000,19.33000000000,8
25.07200000000,34.15800000000,22.1
160.35900000000,52.28700000000,37.5
160.55700000000,52.36800000000,20.4
124.39400000000,25.16200000000,118.5
-69.49200000000,-18.37800000000,145
-157.76200000000,67.28600000000,29.2
74.02600000000,38.46300000000,122.2
128.50500000000,4.14200000000,10.1
27.46900000000,-26.37500000000,5.1
160.66800000000,52.40700000000,22.6
-92.68200000000,35.28500000000,5
-178.60500000000,-28.57800000000,294.2
160.34000000000,52.25500000000,35
160.38000000000,52.01800000000,35.2
133.75000000000,-0.86400000000,30
94.30500000000,7.34200000000,25.4
-115.18400000000,32.43400000000,8
160.25000000000,52.29600000000,35
94.26400000000,7.04100000000,35.1
-98.37800000000,16.54400000000,44.3
102.33100000000,-3.28800000000,28.5
-178.59300000000,-17.83400000000,591.8
-177.43800000000,-30.17400000000,67.1
-92.71500000000,35.29900000000,5.5
160.76100000000,52.48200000000,32.7
-150.57700000000,60.76600000000,52.5
-97.66200000000,36.65200000000,7
-27.45600000000,-59.56400000000,204.7
23.38300000000,36.11400000000,51.8
-100.60700000000,18.39900000000,69.5
160.54400000000,52.75200000000,35
-122.63500000000,48.61400000000,15.5
69.82300000000,36.07600000000,94.6
99.94000000000,-1.00500000000,84.3
-155.31900000000,19.41000000000,5.9
-66.36200000000,19.45000000000,27.7
-177.65100000000,-30.39900000000,34.9
-152.00300000000,59.79600000000,81.6
139.72700000000,37.87500000000,25.2
-67.38500000000,-23.93900000000,247.8
-171.64200000000,51.84100000000,51.5
179.82600000000,51.43100000000,69
-177.48100000000,-30.27100000000,53.9
142.47600000000,37.15000000000,28
-152.81400000000,60.03500000000,114
-112.72000000000,44.57000000000,11.6
-112.72100000000,44.56700000000,11.3
-111.81300000000,-23.77700000000,10
-63.86800000000,18.61400000000,31.3
160.01400000000,52.99200000000,35
-153.94100000000,58.21800000000,69.6
-179.10400000000,50.94500000000,7.8
-67.18400000000,17.86200000000,5.1
-67.19100000000,17.85600000000,4.6
-173.16400000000,-16.41200000000,15.2
-65.48200000000,19.69000000000,55.5
-176.60400000000,-27.68200000000,76.9
-151.77600000000,60.09300000000,56.1
160.50200000000,52.36800000000,35
57.88400000000,26.73700000000,6.2
160.48500000000,52.36800000000,35
-69.57600000000,-20.57200000000,85.6
-72.26300000000,-13.78700000000,92
-115.32900000000,32.35100000000,4
126.44500000000,5.25200000000,114.7
126.74200000000,6.75000000000,55.6
122.24100000000,9.54000000000,47.3
-174.28500000000,-16.05100000000,131.9
-161.46100000000,54.35900000000,10.8
-74.19700000000,45.43800000000,18
-175.35200000000,-17.66900000000,173.5
-128.92800000000,44.07400000000,12.2
159.67100000000,52.33500000000,38.7
-67.58600000000,18.10700000000,71.1
160.18000000000,52.08200000000,38
154.57800000000,-6.52100000000,58.3
160.21900000000,52.36800000000,40.9
159.96800000000,52.33200000000,36.5
160.69200000000,52.55200000000,24.4
160.54400000000,52.41400000000,37.8
160.71500000000,52.29000000000,35
-177.91900000000,-30.02300000000,10
-160.10200000000,54.64300000000,46.1
160.66200000000,52.55300000000,35
160.50600000000,52.29700000000,35
158.62000000000,-54.45700000000,10
-82.69000000000,5.96300000000,4.3
123.80100000000,-9.30000000000,81.7
-107.52000000000,46.77000000000,7.3
142.83700000000,45.13500000000,272.5
160.63600000000,52.58900000000,37.4
52.38700000000,28.57700000000,10
-76.56400000000,-45.58000000000,10
160.24300000000,52.23700000000,35
160.39500000000,52.23900000000,35
-71.35100000000,-15.13200000000,103
160.18200000000,52.32400000000,35
-112.73100000000,44.56800000000,10.5
-76.59400000000,-45.53600000000,10
-76.53200000000,-45.52800000000,10
160.53700000000,52.32400000000,35
131.06000000000,-5.66300000000,76.2
160.14300000000,52.61900000000,35
-96.57300000000,34.07400000000,5
-96.82000000000,35.89000000000,5
160.78800000000,52.55800000000,16.2
139.31400000000,36.86600000000,10
-112.72000000000,44.57000000000,11.1
159.94100000000,52.24600000000,35
-151.16000000000,58.15000000000,0.6
-178.09800000000,51.27700000000,14.7
160.48200000000,52.29100000000,35
-112.73000000000,44.57000000000,10.6
160.23200000000,52.50700000000,35
152.78300000000,-60.72800000000,10
-91.30100000000,35.94800000000,15.5
-64.56300000000,18.99300000000,13.2
-170.67600000000,52.53200000000,74.2
-92.70200000000,15.66400000000,164.3
-112.72600000000,44.56800000000,9.7
123.68300000000,23.38300000000,10
160.45200000000,52.32600000000,37.1
153.72400000000,-4.77600000000,94.9
160.19900000000,51.80100000000,35
-122.16400000000,46.12400000000,6
160.67700000000,52.27900000000,35.8
160.64700000000,52.27500000000,35
159.94600000000,52.33000000000,35
121.78000000000,24.29000000000,15.5
159.97500000000,52.30500000000,35
160.15000000000,52.19400000000,35
160.00300000000,52.31000000000,35
160.38200000000,52.17800000000,35
-152.07500000000,62.15000000000,108.9
-115.41100000000,44.20400000000,9
123.32600000000,24.81600000000,21.4
160.02900000000,52.56300000000,35
160.13800000000,52.21500000000,35
160.21800000000,52.26800000000,35
-176.30500000000,-22.28200000000,90.4
160.60400000000,52.49900000000,35
160.07200000000,52.28100000000,30
160.06300000000,52.34600000000,17.8
127.17300000000,0.34000000000,125.7
160.23900000000,52.34500000000,35
-116.12200000000,31.57100000000,5
-68.93500000000,-31.51600000000,110
160.56700000000,52.36800000000,38.2
121.76000000000,24.28000000000,14.3
115.72600000000,-9.05200000000,100.9
160.25600000000,52.32800000000,9.5
-67.74600000000,-22.06300000000,201.9
160.56000000000,52.42200000000,39
160.33200000000,52.28900000000,32
160.51500000000,52.35400000000,35
160.69700000000,52.42700000000,39.2
160.34600000000,52.36400000000,35
160.31500000000,52.31900000000,35
160.14200000000,52.49500000000,7.6
160.29400000000,52.39400000000,11.4
-32.89800000000,-60.15000000000,13.9
160.66900000000,52.31300000000,35
142.99000000000,21.84400000000,282.8
160.36900000000,52.18000000000,33.5
160.50200000000,52.34000000000,38.3
160.36200000000,52.52000000000,30
144.41100000000,39.12200000000,39.4
-24.60800000000,-0.88800000000,9.8
160.47900000000,52.36900000000,35
-62.84500000000,18.71400000000,27.2
128.59900000000,2.76100000000,236.4
160.19900000000,52.33800000000,19.6
160.25900000000,52.36300000000,33.6
26.52000000000,35.49400000000,10
-86.65000000000,11.05700000000,58.3
160.49400000000,52.47600000000,33.7
-67.29300000000,18.96400000000,14.7
-173.98200000000,-17.47000000000,14.4
-66.34500000000,19.51800000000,40.4
57.74000000000,26.71400000000,11.9
160.37300000000,52.34700000000,35
160.37800000000,52.25900000000,35.1
-170.62300000000,52.69300000000,19.5
-94.37100000000,16.91100000000,119.8
141.37200000000,37.23200000000,23.7
-66.65900000000,19.18900000000,28.5
160.43700000000,52.29000000000,35
163.81400000000,55.42100000000,39.4
-161.93200000000,54.60900000000,19.7
166.90600000000,-12.38300000000,213.8
70.44000000000,36.49100000000,207.4
-134.60200000000,-54.45100000000,10
123.76600000000,0.49200000000,211.9
159.81600000000,52.28400000000,35
160.49500000000,52.28500000000,35
-127.06400000000,41.47200000000,10
160.52500000000,51.47600000000,23.7
160.16600000000,52.24200000000,35
-127.00100000000,41.39100000000,10
-127.42300000000,41.14500000000,10
-127.25200000000,41.27700000000,10
-127.35200000000,41.36400000000,8.9
-127.11700000000,41.32300000000,10
-127.39200000000,41.37500000000,10
-127.32400000000,41.12100000000,10
-126.97400000000,41.48900000000,10
160.26200000000,52.18500000000,21.9
-104.91000000000,37.15800000000,4.5
160.43500000000,52.34900000000,35
-153.36800000000,59.79600000000,128.7
-80.74600000000,-44.86600000000,10
17.14200000000,43.82500000000,10
57.70600000000,26.53900000000,24.2
-147.21200000000,66.55800000000,14.1
160.04700000000,51.47700000000,35
-177.68200000000,-29.49600000000,10
143.70400000000,36.02100000000,35
126.98400000000,5.88300000000,119.1
57.46000000000,26.70000000000,15
160.32100000000,52.30600000000,35
-65.09900000000,18.86000000000,9
-65.15600000000,19.00300000000,41
-78.34200000000,-5.71300000000,63.5
160.31000000000,52.10200000000,35
159.98500000000,51.55700000000,35
160.52900000000,52.18700000000,35
160.40200000000,52.15100000000,36.2
160.38100000000,52.27200000000,29.8
-89.10500000000,12.68400000000,55
65.38600000000,-27.76700000000,10.1
-97.10500000000,35.66600000000,5.5
160.28800000000,52.17000000000,35
160.30100000000,52.19200000000,38.6
160.34500000000,52.17400000000,35
160.25400000000,52.30700000000,29.2
160.34900000000,52.16800000000,35
-114.96300000000,31.85300000000,8
-66.75000000000,19.04800000000,28.4
-90.44000000000,12.69200000000,44.3
159.98600000000,52.40700000000,35
160.23800000000,52.11600000000,35
-148.44400000000,63.82300000000,100.2
160.26800000000,52.25400000000,35
160.14000000000,52.34300000000,35
-67.38100000000,19.28100000000,43
160.00600000000,52.35500000000,35
159.86100000000,52.31300000000,35
160.04400000000,52.34900000000,35
159.00300000000,52.78600000000,35
71.91300000000,37.56000000000,118.5
-92.39000000000,35.48800000000,0.1
160.29900000000,52.24700000000,35
160.64600000000,52.17800000000,26.6
160.32100000000,52.21400000000,35
160.45000000000,52.21000000000,40.7
160.06600000000,52.30800000000,35
160.07900000000,52.40400000000,43.1
-66.82300000000,19.09700000000,35.8
160.50300000000,52.24600000000,38.8
-65.10400000000,18.94300000000,13.3
-65.07800000000,18.95700000000,10.7
-65.15000000000,18.87500000000,15.4
160.12000000000,52.33000000000,35
160.12600000000,52.30400000000,35
-177.47300000000,-20.87000000000,353
160.66300000000,51.97000000000,35
160.44400000000,52.02500000000,35
160.36100000000,52.29600000000,35
160.22000000000,52.26000000000,35
160.27900000000,52.24500000000,35
160.30400000000,52.20000000000,35
160.32700000000,52.20700000000,35
-32.72800000000,-60.27100000000,21
-149.38900000000,65.11300000000,14.5
160.43100000000,52.29100000000,35
160.55300000000,52.34900000000,35
160.40000000000,52.31300000000,35
159.63500000000,52.45800000000,35
160.28100000000,52.26000000000,35
160.07700000000,52.34600000000,35
160.25500000000,52.31900000000,35
160.59300000000,52.34000000000,35
160.32400000000,52.24400000000,35
159.69800000000,52.52900000000,35
160.40500000000,52.25300000000,35
160.18000000000,52.27700000000,35
160.76200000000,52.24100000000,35
160.22200000000,52.30700000000,35
160.19400000000,52.25900000000,35
151.04100000000,-5.81800000000,49.6
160.29000000000,52.12900000000,35
160.06500000000,52.34000000000,18
160.18100000000,52.21800000000,35
160.22900000000,52.17800000000,35
160.21800000000,52.27700000000,35
160.33200000000,52.07300000000,35
160.56300000000,52.30500000000,37.5
160.38200000000,52.30600000000,35
-174.09700000000,-18.32200000000,10
-67.30400000000,19.08200000000,35.1
160.30800000000,52.31900000000,35
160.31100000000,52.26400000000,35
160.25000000000,52.40900000000,35
-149.79000000000,61.50400000000,53.9
160.29000000000,52.33900000000,35
160.24000000000,52.29800000000,35
-115.55500000000,33.21500000000,2.1
-66.91500000000,19.08100000000,20.7
-66.75200000000,19.10700000000,38.4
160.34600000000,52.25100000000,35
126.65400000000,-8.49400000000,70.5
-66.83100000000,19.11700000000,31.8
-66.80800000000,19.10500000000,31.3
-97.66400000000,36.65100000000,6.8
-66.78100000000,19.18900000000,39.9
-66.85900000000,19.13700000000,38
-66.72600000000,19.01500000000,22.4
-66.81700000000,19.14600000000,23.6
-66.83400000000,19.09100000000,15.1
-66.72800000000,19.10800000000,37.4
175.21500000000,-39.19900000000,5.1
128.31100000000,4.10700000000,81.4
-177.12600000000,-25.76100000000,93.5
168.52000000000,54.11700000000,35.2
167.08600000000,-12.23300000000,223
-92.31100000000,13.65400000000,36.2
160.10900000000,52.33400000000,35.4
-89.03600000000,12.58200000000,36
-178.08400000000,-30.42200000000,35.1
-93.70400000000,17.22500000000,103.9
